date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:41:28	247/247	---M--	200	added ('OK')	image/gif	etag:%22f7-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/wedges/e123.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/wedges/e123.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/roseplot.htm)
09:41:29	1645/1645	---M--	200	added ('OK')	image/gif	etag:%2266d-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/shear.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/shear.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/roseplot.htm)
09:41:29	3651/3651	---M--	200	added ('OK')	image/jpeg	etag:%22e43-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/akaroa1.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/akaroa1.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wres/roseplot.htm)
09:41:30	5098/5098	---M--	200	added ('OK')	image/jpeg	etag:%2213ea-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/akaroa2.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/akaroa2.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wres/roseplot.htm)
09:41:30	35/35	---M--	200	added ('OK')	image/gif	etag:%2223-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/bluepix.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/bluepix.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shear.htm)
09:41:31	41/41	---M--	200	added ('OK')	image/gif	etag:%2229-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/blpix.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/blpix.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shear.htm)
09:41:31	35/35	---M--	200	added ('OK')	image/gif	etag:%2223-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/redpix.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/redpix.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shear.htm)
09:41:31	1328/1328	---M--	200	added ('OK')	image/gif	etag:%22530-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/www.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/www.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/calculat.htm)
09:41:32	4531/4531	---M--	200	added ('OK')	application/javascript	etag:%2211b3-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/js/calculat.js	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/js/calculat.js	(from http://ele.aut.ac.ir/~wind/en/tour/wres/calculat.htm)
09:41:32	10714/10714	---M--	200	added ('OK')	image/jpeg	etag:%2229da-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/escarpsk.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/escarpsk.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wres/calculat.htm)
09:41:33	22484/22484	---M--	200	added ('OK')	image/gif	etag:%2257d4-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/islaskmo.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/islaskmo.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/escarp.htm)
09:41:33	1707/1707	---M--	200	added ('OK')	image/gif	etag:%226ab-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/rrose.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/rrose.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/rrose.htm)
09:41:34	1232/1232	---M--	200	added ('OK')	image/gif	etag:%224d0-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/wedge.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/wedge.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/rrose.htm)
09:41:35	2071/2071	---M--	200	added ('OK')	image/gif	etag:%22817-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/variab.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/variab.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/rrose.htm)
09:41:35	1362/1362	---M--	200	added ('OK')	image/gif	etag:%22552-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/diurnask.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/diurnask.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/variab.htm)
09:41:36	2418/2418	---M--	200	added ('OK')	image/gif	etag:%22972-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/variabtu.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/variabtu.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/variab.htm)
09:41:36	2118/2118	---M--	200	added ('OK')	image/gif	etag:%22846-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/obst.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/obst.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/turb.htm)
09:41:37	2176/2176	---M--	200	added ('OK')	image/gif	etag:%22880-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/obst2.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/obst2.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/turb.htm)
09:41:37	18481/18481	---M--	200	added ('OK')	image/gif	etag:%224831-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/vejlskmo.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/vejlskmo.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/turb.htm)
09:41:38	11976/11976	---M--	200	added ('OK')	image/gif	etag:%222ec8-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/ws.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/ws.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/obst.htm)
09:41:38	12890/12890	---M--	200	added ('OK')	image/gif	etag:%22325a-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/we.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/we.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/obst.htm)
09:41:39	74/74	---M--	200	added ('OK')	image/gif	etag:%224a-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/building.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/building.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/guides.htm)
09:41:39	198/198	---M--	200	added ('OK')	image/gif	etag:%22c6-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/tree30.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/tree30.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/guides.htm)
09:41:39	222/222	---M--	200	added ('OK')	image/gif	etag:%22de-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/tree50.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/tree50.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/guides.htm)
09:41:40	104/104	---M--	200	added ('OK')	image/gif	etag:%2268-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/tree70.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/tree70.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/guides.htm)
09:41:40	399/399	---M--	200	added ('OK')	image/gif	etag:%2218f-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/itop.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/itop.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/guides.htm)
09:41:41	1391/1391	---M--	200	added ('OK')	image/gif	etag:%2256f-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/kort.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/kort.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/guides.htm)
09:41:41	35/35	---M--	200	added ('OK')	image/gif	etag:%2223-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/grpix.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/grpix.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/guides.htm)
09:41:42	82/82	---M--	200	added ('OK')	image/gif	etag:%2252-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/greenpix.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/greenpix.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/guides.htm)
09:41:42	35/35	---M--	200	added ('OK')	image/gif	etag:%2223-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/whpix.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/whpix.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/guides.htm)
09:41:43	1386/1386	---M--	200	added ('OK')	image/gif	etag:%2256a-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/a.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/a.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/index.htm)
09:41:43	100/100	---M--	200	added ('OK')	image/gif	etag:%2264-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/c.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/c.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/index.htm)
09:41:44	103/103	---M--	200	added ('OK')	image/gif	etag:%2267-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/d.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/d.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/index.htm)
09:41:45	431/431	---M--	200	added ('OK')	image/gif	etag:%221af-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/b.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/b.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/index.htm)
09:41:45	13289/13289	---M--	200	added ('OK')	application/javascript	etag:%2233e9-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/js/shelter.js	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/js/shelter.js	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/index.htm)
09:41:46	6395/6395	---M--	200	added ('OK')	image/jpeg	etag:%2218fb-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/smoke1.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/smoke1.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/index.htm)
09:41:46	10423/10423	---M--	200	added ('OK')	image/jpeg	etag:%2228b7-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/smoke2.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/smoke2.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelter/index.htm)
09:41:47	2745/2745	---M--	200	added ('OK')	image/gif	etag:%22ab9-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/park.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/park.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/wake.htm)
09:41:47	3222/3222	---M--	200	added ('OK')	image/gif	etag:%22c96-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/pumpmovi.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/pumpmovi.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/park.htm)
09:41:48	633/633	---M--	200	added ('OK')	image/gif	etag:%22279-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/pumpstil.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/pumpstil.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/park.htm)
09:41:48	5322/5322	---M--	200	added ('OK')	image/gif	etag:%2214ca-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/tunlmovi.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/tunlmovi.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/park.htm)
09:41:49	3462/3462	---M--	200	added ('OK')	image/gif	etag:%22d86-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/hillmovi.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/hillmovi.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/speedup.htm)
09:41:49	11136/11136	---M--	200	added ('OK')	image/gif	etag:%222b80-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/newhilmo.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/newhilmo.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/speedup.htm)
09:41:50	5617/5617	---M--	200	added ('OK')	image/jpeg	etag:%2215f1-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/enq1.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/enq1.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wres/hill.htm)
09:41:50	10248/10248	---M--	200	added ('OK')	image/jpeg	etag:%222808-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/enq2.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/enq2.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wres/hill.htm)
09:41:51	2413/2413	---M--	200	added ('OK')	image/jpeg	etag:%2296d-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/tunoe2.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/tunoe2.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wres/siting.htm)
09:41:51	3034/3034	---M--	200	added ('OK')	image/jpeg	etag:%22bda-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/tunoe1.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/tunoe1.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wres/siting.htm)
09:41:52	892/892	---M--	200	added ('OK')	image/gif	etag:%2237c-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/ioff2.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/ioff2.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/offshore.htm)
09:41:52	16444/16444	---M--	200	added ('OK')	image/gif	etag:%22403c-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/euromap.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/euromap.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/offshore.htm)
09:41:53	3062/3062	---M--	200	added ('OK')	image/gif	etag:%22bf6-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/eurosgn.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/eurosgn.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/offshore.htm)
09:41:54	822/822	---M--	200	added ('OK')	image/gif	etag:%22336-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/per.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/per.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/dkmap.htm)
09:41:54	42356/42356	---M--	200	added ('OK')	image/jpeg	etag:%22a574-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/dkmap.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/dkmap.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wres/dkmap.htm)
09:41:55	1772/1772	---M--	200	added ('OK')	image/gif	etag:%226ec-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/weibull.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/weibull.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/weibull.htm)
09:41:55	105/105	---M--	200	added ('OK')	image/gif	etag:%2269-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/weint.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/weint.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/weibull.htm)
09:41:56	1375/1375	---M--	200	added ('OK')	image/gif	etag:%2255f-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/bottle.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/bottle.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/bottle.htm)
09:41:56	9362/9362	---M--	200	added ('OK')	image/gif	etag:%222492-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/shelves.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/shelves.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/bottle.htm)
09:41:57	3687/3687	---M--	200	added ('OK')	image/gif	etag:%22e67-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/betzbksk.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/betzbksk.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/shelves.htm)
09:41:58	2267/2267	---M--	200	added ('OK')	image/gif	etag:%228db-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/powdensi.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/powdensi.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/betz.htm)
09:41:58	1417/1417	---M--	200	added ('OK')	image/gif	etag:%22589-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/pwr.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/pwr.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/powdensi.htm)
09:41:59	1199/1199	---M--	200	added ('OK')	image/gif	etag:%224af-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/cp.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/cp.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/pwr.htm)
09:42:00	38825/38825	---M--	200	added ('OK')	application/javascript	etag:%2297a9-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/js/pow.js	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/js/pow.js	(from http://ele.aut.ac.ir/~wind/en/tour/wres/pow/index.htm)
09:42:01	986/986	---M--	200	added ('OK')	application/javascript	etag:%223da-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/js/gamma.js	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/js/gamma.js	(from http://ele.aut.ac.ir/~wind/en/tour/wres/pow/index.htm)
09:42:01	2897/2897	---M--	200	added ('OK')	image/gif	etag:%22b51-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/gwhyr.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/gwhyr.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/pow/index.htm)
09:42:01	1581/1581	---M--	200	added ('OK')	image/gif	etag:%2262d-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/cstbylif.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/cstbylif.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/pow/index.htm)
09:42:02	7187/7187	---M--	200	added ('OK')	image/gif	etag:%221c13-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/aircra.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/aircra.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/lift.htm)
09:42:02	128/128	---M--	200	added ('OK')	image/gif	etag:%2280-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/uparrow.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/uparrow.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/lift.htm)
09:42:03	4225/4225	---M--	200	added ('OK')	image/gif	etag:%221081-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/liftmovi.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/liftmovi.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/lift.htm)
09:42:03	5196/5196	---M--	200	added ('OK')	image/gif	etag:%22144c-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/stallmov.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/stallmov.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/lift.htm)
09:42:04	4193/4193	---M--	200	added ('OK')	image/gif	etag:%221061-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/bik1movi.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/bik1movi.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/stall.htm)
09:42:04	5905/5905	---M--	200	added ('OK')	image/gif	etag:%221711-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/bik2movi.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/bik2movi.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/stall.htm)
09:42:05	11346/11346	---M--	200	added ('OK')	image/gif	etag:%222c52-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/side.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/side.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/aerodyn2.htm)
09:42:06	14371/14371	---M--	200	added ('OK')	image/gif	etag:%223823-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/front.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/front.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/aerodyn2.htm)
09:42:07	1686/1686	---M--	200	added ('OK')	image/gif	etag:%22696-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/closeups.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/closeups.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/rotor.htm)
09:42:07	29288/29288	---M--	200	added ('OK')	image/gif	etag:%227268-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/radial.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/radial.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/rotor.htm)
09:42:07	6649/6649	---M--	200	added ('OK')	image/gif	etag:%2219f9-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/pitchmo.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/pitchmo.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/powerreg.htm)
09:42:08	11546/11546	---M--	200	added ('OK')	image/gif	etag:%222d1a-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/yawmovi2.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/yawmovi2.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/powerreg.htm)
09:42:08	7254/7254	---M--	200	added ('OK')	image/jpeg	etag:%221c56-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/yawdwn.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/yawdwn.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/powerreg.htm)
09:42:08	4552/4552	---M--	200	added ('OK')	image/jpeg	etag:%2211c8-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/spinpull.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/spinpull.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/yaw.htm)
09:42:09	1636/1636	---M--	200	added ('OK')	image/gif	etag:%22664-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/from225.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/from225.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/yaw.htm)
09:42:09	3384/3384	---M--	200	added ('OK')	image/gif	etag:%22d38-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/fromovi3.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/fromovi3.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/yaw.htm)
